price,action,networth
1.350000023841858,Hold,1.0
1.3200000524520874,Hold,1.0
1.2999999523162842,Hold,1.0
1.3200000524520874,Hold,1.0
1.350000023841858,Hold,1.0
1.3200000524520874,Hold,1.0
1.350000023841858,Hold,1.0
1.3200000524520874,Hold,1.0
1.2999999523162842,Hold,1.0
1.350000023841858,Hold,1.0
1.2999999523162842,Hold,1.0
1.350000023841858,Hold,1.0
1.2400000095367432,Hold,1.0
1.2400000095367432,Hold,1.0
1.350000023841858,Hold,1.0
1.2999999523162842,Hold,1.0
1.2699999809265137,Hold,1.0
1.2400000095367432,Hold,1.0
1.350000023841858,Hold,1.0
1.2999999523162842,Hold,1.0
1.409999966621399,Hold,1.0
1.340000033378601,Hold,1.0
1.2999999523162842,Hold,1.0
1.2999999523162842,Hold,1.0
1.2999999523162842,Hold,1.0
1.2999999523162842,Hold,1.0
1.350000023841858,Hold,1.0
1.2400000095367432,Hold,1.0
1.2400000095367432,Hold,1.0
1.2999999523162842,Hold,1.0
1.2400000095367432,Hold,1.0
1.2400000095367432,Hold,1.0
1.2400000095367432,Hold,1.0
1.2100000381469727,Hold,1.0
1.2999999523162842,Hold,1.0
1.350000023841858,Hold,1.0
1.350000023841858,Hold,1.0
1.440000057220459,Hold,1.0
1.409999966621399,Hold,1.0
1.409999966621399,Hold,1.0
1.440000057220459,Hold,1.0
1.4600000381469727,Hold,1.0
1.4900000095367432,Hold,1.0
1.5199999809265137,Hold,1.0
1.4900000095367432,Hold,1.0
1.4900000095367432,Hold,1.0
1.5199999809265137,Hold,1.0
1.4600000381469727,Hold,1.0
1.4600000381469727,Hold,1.0
1.5199999809265137,Hold,1.0
1.4600000381469727,Hold,1.0
1.5099999904632568,Hold,1.0
1.4900000095367432,Hold,1.0
1.5199999809265137,Hold,1.0
1.5199999809265137,Hold,1.0
1.4600000381469727,Hold,1.0
1.4600000381469727,Hold,1.0
1.4600000381469727,Hold,1.0
1.4600000381469727,Hold,1.0
1.4600000381469727,Hold,1.0
1.4600000381469727,Hold,1.0
1.4900000095367432,Hold,1.0
1.4900000095367432,Hold,1.0
1.5800000429153442,Hold,1.0
1.5800000429153442,Hold,1.0
1.5800000429153442,Hold,1.0
1.5299999713897705,Hold,1.0
1.5499999523162842,Hold,1.0
1.5199999809265137,Hold,1.0
1.4600000381469727,Hold,1.0
1.4600000381469727,Hold,1.0
1.4900000095367432,Hold,1.0
1.4600000381469727,Hold,1.0
